feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Hungatella.s__Hungatella.effluvii	Visit	3	-0.0434782608695529	0.0434782608695652	46	1	0.32277847875457	0.440574789246671
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Butyricimonas.s__Butyricimonas.faecihominis	Visit	3	-0.13996882967398	0.104016360541079	46	2	0.185311547519894	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Gemmiger.s__Gemmiger.sp900540775	Visit	3	-0.0434782608695677	0.0434782608695652	46	1	0.322778478754422	0.440574789246671
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes_A.s__Alistipes_A.sp900539755	Visit	3	-0.0434782608695702	0.0434782608695652	46	1	0.322778478754395	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Vescimonas.s__Vescimonas.sp934623575	Visit	3	0.0434782608695553	0.0434782608254023	46	1	0.322778567262727	0.440574789246671
d__Bacteria.p__Cyanobacteriota.c__Vampirovibrionia.o__Gastranaerophilales.f__Gastranaerophilaceae.g__Scatousia.s__Scatousia.sp900321895	Visit	3	0.0434782608695751	0.0434782608695653	46	1	0.322778478754316	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__UBA1750.g__Spyradocola.s__Spyradocola.merdavium	Visit	3	0.0434782608695702	0.0434782608695652	46	1	0.322778478754395	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__CAG.170.s__CAG.170.sp934646005	Visit	3	0.0434782608695751	0.0434782608695652	46	1	0.322778478754328	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__CAG.917.g__Limadaptatus.s__Limadaptatus.sp944372795	Visit	3	0.0434782608695677	0.0434782608695652	46	1	0.322778478754422	0.440574789246671
d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila.s__Bilophila.sp900550745	Visit	3	0.0434782608695726	0.0434782608695652	46	1	0.322778478754353	0.440574789246671
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes_A.s__Alistipes_A.hominis	Visit	3	0.0434782608695776	0.0434782608695652	46	1	0.322778478754313	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Vescimonas.s__Vescimonas.sp900313295	Visit	3	0.0270435865941898	0.027043586078166	46	2	0.328183252632705	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Gemmiger.s__Gemmiger.sp900554145	Visit	3	0.0280804906229412	0.0280804900919402	46	2	0.328183252715158	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__TANB77.f__CAG.508.g__UMGS1781.s__UMGS1781.sp900555075	Visit	3	-0.0434782608695553	0.043478260603142	46	1	0.322779054388269	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Faecousia.s__Faecousia.sp900553805	Visit	3	0.0633923843252769	0.06339238287879	46	2	0.328183250785547	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__UBA737.s__UBA737.sp900543215	Visit	3	-0.0434782608695677	0.0434782606077704	46	1	0.322778656144645	0.440574789246671
d__Bacteria.p__Bacillota_I.c__Bacilli_A.o__RF39.f__UBA660.g__Onthocola_B.s__Onthocola_B.sp000437355	Visit	3	-0.04347826086958	0.0434782606057224	46	1	0.322778523625103	0.440574789246671
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.copri	Visit	3	-0.0434782608695751	0.0434782608695652	46	1	0.32277847875434	0.440574789246671
d__Bacteria.p__Bacillota_I.c__Bacilli_A.o__RF39.f__UBA660.g__CAG.1193.s__CAG.1193.sp900550145	Visit	3	-0.0270869932573641	0.0270869927409075	46	2	0.32818325264026	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus.sp900540005	Visit	3	-0.0434782608695726	0.0434782608695652	46	1	0.322778478754355	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Faecousia.s__Faecousia.sp003525905	Visit	3	-0.122792817908013	0.0886998413390239	46	2	0.173228440416049	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__CAG.272.g__CAG.841.s__CAG.841.sp900544285	Visit	3	-0.0434782608695751	0.0434782608695652	46	1	0.322778478754268	0.440574789246671
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella.s__Klebsiella.variicola	Visit	3	0.0434782608695553	0.0434782608695652	46	1	0.322778478754545	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Scatomorpha.s__Scatomorpha.sp900759385	Visit	3	0.0434782608695652	0.0434782608695652	46	1	0.322778478754435	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__Aristaeellaceae.g__Alectryocaccomicrobium.s__Alectryocaccomicrobium.faecavium	Visit	3	0.0905108231109738	0.062582118672117	46	2	0.155187262478684	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Pelethomonas.s__Pelethomonas.sp944387775	Visit	3	0.0434782608695652	0.0434782608695652	46	1	0.322778478754449	0.440574789246671
d__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Enorma.s__Enorma.sp900751795	Visit	3	0.0434782608695726	0.0434782608695652	46	1	0.322778478754367	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__CAKTXU01.s__CAKTXU01.sp934615635	Visit	3	-0.0434782608695603	0.0434782606057093	46	1	0.322778589427112	0.440574789246671
d__Bacteria.p__Bacillota_I.c__Bacilli_A.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Merdibacter.s__Merdibacter.merdavium	Visit	3	-0.0434782608695677	0.0434782608695652	46	1	0.322778478754407	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__CAG.382.g__Woodwardibium.s__Woodwardibium.sp900760275	Visit	3	-0.00886163253335571	0.00886163236066948	46	2	0.328183252445981	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Vescimonas.s__Vescimonas.sp900756715	Visit	3	-0.0400060367100879	0.0400060360068499	46	2	0.328183253352408	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Lawsonibacter_A.s__Lawsonibacter_A.hominis	Visit	3	-0.0434782608695776	0.0434782606053722	46	1	0.322778581371376	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__UBA1212.f__UBA1255.g__Egerieisoma.s__Egerieisoma.sp900543695	Visit	3	-0.0138707070942528	0.0138707070583732	46	2	0.328183260625653	0.440574789246671
d__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Adlercreutzia.s__Adlercreutzia.equolifaciens	Visit	3	-0.0434782608695776	0.0434782608034665	46	1	0.322778493198305	0.440574789246671
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__Parabacteroides.sp900760525	Visit	3	0.04494043694257	0.0449404361876628	46	2	0.3281832537276	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Evtepia.s__Evtepia.gabavorous	Visit	3	-0.0735635656212164	0.0735635645465111	46	2	0.328183254769318	0.440574789246671
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides.stercorirosoris	Visit	3	0.0418826424603784	0.0418826424159347	46	2	0.328183261364765	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__TANB77.f__CAG.508.g__CAG.273.s__CAG.273.sp000435755	Visit	3	0.0698179726062455	0.0698179717999267	46	2	0.328183256260989	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__Pumilibacteraceae.g__Neoclostridium.s__Neoclostridium.roslinense	Visit	3	-0.0434782608695825	0.0434782606074453	46	1	0.322778475866521	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__CAG.170.s__CAG.170.sp900549635	Visit	3	-0.0434782608695627	0.0434782606052472	46	1	0.322778707731753	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__Borkfalkiaceae.g__Scatosoma.s__Scatosoma.sp900552625	Visit	3	-0.0434782608695627	0.0434782598222663	46	1	0.322779203562537	0.440574789246671
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__Parabacteroides.goldsteinii	Visit	3	0.0170529012828301	0.0170529012392914	46	2	0.328183260641986	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__UBA3818.s__UBA3818.sp900557155	Visit	3	-0.0434782608695751	0.0434782598141511	46	1	0.322780322883739	0.440574789246671
d__Bacteria.p__Bacillota_I.c__Bacilli_A.o__RF39.f__UBA660.g__CAG.302.s__CAG.302.sp000431795	Visit	3	0.0193809539496041	0.0193809538812234	46	2	0.32818326016951	0.440574789246671
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Tidjanibacter.s__Tidjanibacter.inops	Visit	3	0.056184268034784	0.0447390242608445	46	3	0.222354380526046	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Negativibacillus.s__Negativibacillus.faecipullorum	Visit	3	-0.0392436887425592	0.0392436880587061	46	2	0.32818325342739	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__Aristaeellaceae.g__RUG11247.s__RUG11247.sp902767315	Visit	3	-0.0434782608695751	0.0434782608695652	46	1	0.32277847875434	0.440574789246671
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes_A.s__Alistipes_A.ihumii	Visit	3	-0.0434782608695529	0.0434782608695652	46	1	0.322778478754572	0.440574789246671
d__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella.sp900548495	Visit	3	-0.0434782608695652	0.0434782606053805	46	1	0.322778475843968	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__Aristaeellaceae.g__Alectryocaccomicrobium.s__Alectryocaccomicrobium.excrementavium	Visit	3	-0.0490427847482757	0.0490427838871975	46	2	0.328183253355658	0.440574789246671
d__Bacteria.p__Bacillota_I.c__Bacilli_A.o__RF39.f__UBA660.g__Faecenecus.s__Faecenecus.gallistercoris	Visit	3	-0.0434782608695652	0.0434782606061555	46	1	0.322786386024478	0.440574789246671
d__Bacteria.p__Bacillota_C.c__Negativicutes.o__Veillonellales.f__Dialisteraceae.g__Dialister.s__Dialister.sp025992895	Visit	3	-0.00936659345032726	0.00936659326955939	46	2	0.328183252537091	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__Pumilibacteraceae.g__Protoclostridium.s__Protoclostridium.gallicola	Visit	3	0.0434782608695726	0.0434782608695652	46	1	0.322778478754367	0.440574789246671
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Comamonas.s__Comamonas.kerstersii	Visit	3	0.0434782608695652	0.0434782608492731	46	1	0.322778481931418	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__TANB77.f__CAG.508.g__CAG.245.s__CAG.245.sp934122035	Visit	3	0.0434782608695702	0.043478260604316	46	1	0.322778475832363	0.440574789246671
d__Bacteria.p__Cyanobacteriota.c__Vampirovibrionia.o__Gastranaerophilales.f__Gastranaerophilaceae.g__CAG.196.s__CAG.196.sp002102975	Visit	3	0.0434782608695652	0.0434782606063886	46	1	0.322778645624782	0.440574789246671
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides.fragilis_B	Visit	3	0.0434782608695726	0.0434782608695652	46	1	0.322778478754367	0.440574789246671
d__Bacteria.p__Bacillota_I.c__Bacilli_A.o__RF39.f__UBA660.g__CAG.302.s__CAG.302.sp900543825	Visit	3	0.0434782608695627	0.0434782608695652	46	1	0.322778478754464	0.440574789246671
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__Parabacteroides.gordonii	Visit	3	0.0434782608695529	0.0434782608473565	46	1	0.322778482035927	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__UMGS1668.s__UMGS1668.sp900768105	Visit	3	-0.0434782608695776	0.043478260605929	46	1	0.322778475849932	0.440574789246671
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__RF32.f__UBA3637.g__CALXXX01.s__CALXXX01.sp944391565	Visit	3	-0.0617575376871583	0.0617575360591245	46	2	0.32818324906459	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__Aristaeellaceae.g__SFHK01.s__SFHK01.sp004556395	Visit	3	-0.0430427328677183	0.0430427314714016	46	2	0.328183246139274	0.440574789246671
d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__CAG.312.g__Merdousia.s__Merdousia.gallistercoris	Visit	3	-0.0434782608695479	0.0434782608695653	46	1	0.322778478754616	0.440574789246671
d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__CAG.312.g__Merdousia.s__Merdousia.sp944389915	Visit	3	-0.04347826086958	0.0434782606054022	46	1	0.322778475844029	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Brotaphodocola.s__Brotaphodocola.sp003480315	Visit	3	-0.0434782608695603	0.0434782608663314	46	1	0.322778628902539	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__CAG.314.g__UMGS692.s__UMGS692.sp900544545	Visit	3	-0.118674424612973	0.118674423097229	46	2	0.328183255631144	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__CAG.272.g__CAG.272.s__CAG.272.sp000433515	Visit	3	0.0410825409311227	0.0410825393618014	46	2	0.328183243347634	0.440574789246671
d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__CAG.312.g__Merdousia.s__Merdousia.sp949293415	Visit	3	-0.0419086459249043	0.0419086444301156	46	2	0.328183244574641	0.440574789246671
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__RF32.f__CAG.977.g__CAG.977.s__CAG.977.sp000434295	Visit	3	0.0434782608695479	0.0434782608695652	46	1	0.322778478754627	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__Pumilibacteraceae.g__Protoclostridium.s__Protoclostridium.sp900555875	Visit	3	0.0434782608695726	0.0434782598172321	46	1	0.322780290492218	0.440574789246671
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__RF32.f__CAG.239.g__MGBC133411.s__MGBC133411.sp900540425	Visit	3	0.0434782608695628	0.043478259810544	46	1	0.322779876783157	0.440574789246671
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides.faecis	Visit	3	0.0434782608695702	0.0434782608695652	46	1	0.32277847875438	0.440574789246671
d__Bacteria.p__Pseudomonadota.c__Alphaproteobacteria.o__RF32.f__CAG.239.g__51.20.s__51.20.sp001917175	Visit	3	0.0434782608695652	0.0434782608695652	46	1	0.322778478754436	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Suilimivivens.s__Suilimivivens.aceti	Visit	3	0.0434782608695652	0.0434782608695652	46	1	0.322778478754435	0.440574789246671
d__Bacteria.p__Bacillota.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Ligilactobacillus.s__Ligilactobacillus.salivarius	Visit	3	-0.0453905066041241	0.0453905058407224	46	2	0.328183253717261	0.440574789246671
d__Bacteria.p__Bacillota_C.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella.s__Veillonella.atypica	Visit	3	-0.0434782608695578	0.0434782608695652	46	1	0.322778478754459	0.440574789246671
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Phocaeicola.s__Phocaeicola.excrementipullorum	Visit	3	0.0434782608695776	0.0434782608695652	46	1	0.322778478754313	0.440574789246671
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.sp934230115	Visit	3	0.0134572453949935	0.0134572453266961	46	2	0.32818325942123	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Jutongia.s__Jutongia.huaianensis	Visit	3	-0.0434782608695652	0.0434782608695652	46	1	0.322778478754435	0.440574789246671
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Alloprevotella.s__Alloprevotella.sp900541575	Visit	3	0.00841804691020056	0.00841804674452457	46	2	0.328183252352874	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Faecousia.s__Faecousia.sp900544705	Visit	3	-0.0434782608695677	0.0434782598158756	46	1	0.322778467146817	0.440574789246671
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Coprococcus.s__Coprococcus.sp900548215	Visit	3	0.0434782608695504	0.043478260604842	46	1	0.322779123670324	0.440574789246671
d__Bacteria.p__Bacillota_I.c__Bacilli_A.o__ML615J.28.f__CAG.313.g__CAG.313.s__CAG.313.sp003539625	Visit	3	0.17414407677737	0.178790201221282	46	5	0.335374446364677	0.449203130893918
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__CAG.217.s__CAG.217.sp000436335	Visit	3	-0.217437694458837	0.222839895030366	46	10	0.33979268810865	0.45408659229065
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Coprococcus.s__Coprococcus.sp000154245	Visit	3	-0.0899831102306349	0.0935941035676676	46	4	0.34679044866084	0.46238726488112
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__Aristaeellaceae.g__Limiplasma.s__Limiplasma.merdipullorum	Visit	3	0.235996187114265	0.246652415678509	46	8	0.34906687824619	0.464369512237013
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__Ruminococcus_E.s__Ruminococcus_E.bromii_B	Visit	3	-0.154374686632898	0.163675354161383	46	9	0.355834112654912	0.47230351747424
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Butyricimonas.s__Butyricimonas.virosa	Visit	3	0.037758030686773	0.0406427994007786	46	4	0.36295995469034	0.480676696752071
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Enterocloster.s__Enterocloster.sp000431375	Visit	3	-0.0976930461455096	0.106789943699647	46	3	0.36527510366558	0.482655642596317
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Christensenellales.f__CAG.917.g__CAG.349.s__CAG.349.sp003539515	Visit	3	-0.137397765508198	0.151285665925986	46	8	0.373613979252908	0.492567308970201
d__Bacteria.p__Bacillota_A.c__Clostridia.o__TANB77.f__CAG.508.g__CAG.492.s__CAG.492.sp000434335	Visit	3	0.144190350308112	0.16021603910166	46	4	0.377879947197347	0.495967430696517
d__Bacteria.p__Bacillota_I.c__Bacilli_A.o__RF39.f__UBA660.g__UBA6448.s__UBA6448.sp000437315	Visit	3	0.0923222386868647	0.103591663463455	46	3	0.37766262508678	0.495967430696517
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Wujia.s__Wujia.chipingensis	Visit	3	-0.356189428023886	0.397621237697928	46	18	0.380056544400778	0.497713247455808
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Roseburia.s__Roseburia.inulinivorans	Visit	3	0.208136807731463	0.233462264709835	46	7	0.382296362073047	0.499533913108782
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Bariatricus.s__Bariatricus.comes	Visit	3	0.10437882688641	0.119643559353295	46	3	0.387718110996162	0.50549500945841
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__Eubacterium_R.s__Eubacterium_R.sp000434995	Visit	3	0.0991349535443572	0.114245029524357	46	3	0.390244942182347	0.507517000570696
d__Bacteria.p__Bacillota_I.c__Bacilli_A.o__RFN20.f__CAG.288.g__CAG.568.s__CAG.568.sp000434395	Visit	3	0.2106908507287	0.24077323252804	46	8	0.390995240235587	0.507517000570696
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Tannerellaceae.g__Parabacteroides.s__Parabacteroides.sp900549585	Visit	3	0.049490009636214	0.0577055753827072	46	3	0.400343877255995	0.518507048076047
d__Bacteria.p__Bacillota_I.c__Bacilli_A.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemanella.s__Holdemanella.sp900556915	Visit	3	-0.114052797199444	0.133363173085048	46	8	0.401655867085515	0.519062966695127
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Alloprevotella.s__Alloprevotella.sp900539625	Visit	3	-0.1209530190173	0.14275038956709	46	8	0.405949210141114	0.523460823603015
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.sp002265625	Visit	3	-0.192687055662885	0.229600638626969	46	4	0.410368932829515	0.526849197606452
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Anaerostipes.s__Anaerostipes.hadrus	Visit	3	0.0371277494952872	0.0442243032045624	46	3	0.410201096625368	0.526849197606452
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospira.s__Lachnospira.pectinoschiza_A	Visit	3	-0.166778115677719	0.201086930186831	46	9	0.415796431146863	0.532654251665262
d__Bacteria.p__Bacillota.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Ligilactobacillus.s__Ligilactobacillus.ruminis	Visit	3	-0.249695879126131	0.302325449832791	46	12	0.417718007781002	0.533952583859193
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides.uniformis	Visit	3	0.338502714942612	0.4115156960607	46	25	0.419576321811891	0.535164592679809
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Faecalibacterium.s__Faecalibacterium.prausnitzii_D	Visit	3	0.180022191993796	0.221448465105336	46	11	0.420635028573324	0.535353672729685
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.sp900313215	Visit	3	-0.265614680113926	0.325780983603225	46	16	0.423630366473818	0.536841929928028
d__Bacteria.p__Bacillota_C.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Acidaminococcus.s__Acidaminococcus.intestini	Visit	3	-0.0694892178493784	0.0850907395983482	46	7	0.422884771978134	0.536841929928028
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Limisoma.s__Limisoma.sp000437795	Visit	3	0.17984998558441	0.221724012634602	46	15	0.425972197701151	0.538648714512423
d__Bacteria.p__Actinomycetota.c__Coriobacteriia.o__Coriobacteriales.f__Atopobiaceae.g__Parolsenella.s__Parolsenella.catena	Visit	3	-0.073142383257648	0.0918693032360226	46	3	0.430215554146779	0.542847094073618
d__Bacteria.p__Bacillota.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Limosilactobacillus.s__Limosilactobacillus.mucosae	Visit	3	-0.277149937453341	0.3475830081563	46	6	0.433762188767224	0.546150250524899
d__Bacteria.p__Pseudomonadota.c__Gammaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Sutterella.s__Sutterella.wadsworthensis	Visit	3	0.182763129937524	0.233703201076177	46	6	0.442532425627029	0.556002278351908
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Vescimonas.s__Vescimonas.sp000435975	Visit	3	-0.0920160839517182	0.118439927714303	46	6	0.445490910096067	0.558525917135367
d__Bacteria.p__Bacillota_A.c__Clostridia.o__Oscillospirales.f__CAG.272.g__CAG.448.s__CAG.448.sp003150135	Visit	3	-0.111675991512191	0.146244922725707	46	6	0.453203974571418	0.566987100102114
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes.finegoldii	Visit	3	0.191234868410931	0.25130949588931	46	8	0.454764316241052	0.567731248300932
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.sp022732315	Visit	3	0.0552971503815503	0.0730634195938063	46	3	0.457176498084045	0.569533434053852
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.sp900546535	Visit	3	-0.253225593907572	0.340505682791172	46	12	0.464942009666204	0.57798287882395
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.sp900543975	Visit	3	-0.0624559483408122	0.0869958796239373	46	9	0.480362453111809	0.595892663353889
d__Bacteria.p__Bacillota_A.c__Clostridia.o__TANB77.f__CAG.508.g__CAG.273.s__CAG.273.sp003534295	Visit	3	-0.115034392766317	0.163804094546568	46	4	0.48621067072879	0.601877630291638
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Phocaeicola.s__Phocaeicola.dorei	Visit	3	-0.176442755766398	0.256937061836621	46	8	0.499436806814675	0.616951349594599
